name,EOS,A(km),omega_0(rad/s),beta1_IC_b,tbounce_s,ndata
A634w4.50_HShen,HSNL3,1268.0,0.5,0.00100818465448,0.174746039282,13960
A634w4.50_HShenH,HSNL3,1268.0,1.0,0.00397161209518,0.175971018208,13949
A634w4.50_LS180,HSNL3,1268.0,1.5,0.008790154684,0.178067751957,17225
A634w4.50_LS220,HSNL3,1268.0,2.0,0.0156973514187,0.181148019465,17099
A634w4.50_LS375,HSNL3,1268.0,2.5,0.023655491247,0.185304456623,16942
A634w4.50_SFHo,HSNL3,1268.0,3.0,0.0337235084712,0.19079864799399998,16233
A634w4.50_SFHo_ecapture_0.1,HSNL3,1268.0,3.5,0.0453130973747,0.19792763374,16767
A634w4.50_SFHo_ecapture_1.0,HSNL3,1268.0,4.0,0.0580571108756,0.20721325542100003,16429
A634w4.50_SFHo_ecapture_10.0,HSNL3,1268.0,4.5,0.0709135228915,0.219472009409,15496
A634w4.50_SFHx,HSNL3,1268.0,5.0,0.0860672182547,0.236169007688,16229
A634w5.00_BHBL,HSNL3,1268.0,5.5,0.100796522676,0.26008034390400003,16588
A634w5.00_BHBLP,HSNL3,1268.0,6.0,0.115212388464,0.29764091019300004,16588
A634w5.00_GShenFSU1.7,HSNL3,1268.0,6.5,0.131582828863,0.368235710151,22361
A634w5.00_GShenFSU2.1,HSNL3,10000.0,0.5,0.00111044595681,0.174936083369,22364
A634w5.00_GShenNL3,HSNL3,10000.0,1.0,0.00436142926669,0.17674865896,24891
A634w5.00_HSDD2,HSNL3,10000.0,1.5,0.00959702011872,0.17991017293,16594
A634w5.00_HSFSG,HSNL3,10000.0,2.0,0.0170580348369,0.18466830237100001,16507
A634w5.00_HSIUF,HSNL3,10000.0,2.5,0.0257682756217,0.191383618074,16403
A634w5.00_HSNL3,HSNL3,10000.0,3.0,0.0362180434419,0.200797908225,16591
A634w5.00_HSTM1,HSNL3,10000.0,3.5,0.0486313773286,0.214162096153,16594
A634w5.00_HSTMA,HSNL3,10000.0,4.0,0.0624276856779,0.234161483572,16599
A634w5.00_HShen,HSNL3,10000.0,4.5,0.074312030263,0.267579328334,14172
A634w5.00_HShenH,HSNL3,10000.0,5.0,0.0862896323979,0.342483711189,14158
A634w5.00_LS220,HSTMA,300.0,0.5,0.000359991720327,0.174452158296,17595
A634w5.00_LS375,HSTMA,300.0,1.0,0.00143637777924,0.174643511949,17422
A634w5.00_SFHo,HSTMA,300.0,1.5,0.00322104572501,0.174963422652,16596
A634w5.00_SFHo_ecapture_0.1,HSTMA,300.0,2.0,0.00569065511519,0.175408722854,17149
A634w5.00_SFHo_ecapture_1.0,HSTMA,300.0,2.5,0.00882135962378,0.175990360401,16801
A634w5.00_SFHo_ecapture_10.0,HSTMA,300.0,3.0,0.0126761351897,0.17672516434600002,15813
A634w5.00_SFHx,HSTMA,300.0,3.5,0.0170223380894,0.177571651868,16592
A634w5.50_BHBL,HSTMA,300.0,4.0,0.0219134458151,0.178559407883,17011
A634w5.50_BHBLP,HSTMA,300.0,4.5,0.0274254916018,0.17970007164000001,17011
A634w5.50_GShenFSU1.7,HSTMA,300.0,5.0,0.0334471781363,0.180990267767,23588
A634w5.50_GShenFSU2.1,HSTMA,300.0,5.5,0.040111269444,0.18244982119,23586
A634w5.50_GShenNL3,HSTMA,300.0,6.0,0.0468383232407,0.184053618422,26616
A634w5.50_HSDD2,HSTMA,300.0,6.5,0.0547669424818,0.185860549418,17022
A634w5.50_HSFSG,HSTMA,300.0,7.0,0.0623042947068,0.18783110025900002,16895
A634w5.50_HSIUF,HSTMA,300.0,7.5,0.0701733335548,0.18999294308,17023
A634w5.50_HSNL3,HSTMA,300.0,8.0,0.0788253296586,0.192382512196,17020
A634w5.50_HSTM1,HSTMA,300.0,8.5,0.0879901130043,0.194990189233,17017
A634w5.50_HSTMA,HSTMA,300.0,9.0,0.0973490856846,0.197840264755,17024
A634w5.50_HShen,HSTMA,300.0,9.5,0.106536195555,0.200935261631,14415
A634w5.50_HShenH,HSTMA,300.0,10.0,0.116207987978,0.204332316512,14401
A634w5.50_LS180,HSTMA,300.0,10.5,0.126046119518,0.20802870764599998,18343
A634w5.50_LS220,HSTMA,300.0,11.0,0.136248358926,0.212064351281,18198
A634w5.50_LS375,HSTMA,300.0,11.5,0.146227879,0.216467491656,18016
A634w5.50_SFHo,HSTMA,300.0,12.0,0.156563037855,0.221304817572,17022
A634w5.50_SFHo_ecapture_0.1,HSTMA,300.0,12.5,0.165414536081,0.226569767522,17612
A634w5.50_SFHo_ecapture_1.0,HSTMA,300.0,13.0,0.174731441655,0.232370302192,17243
A634w5.50_SFHo_ecapture_10.0,HSTMA,300.0,13.5,0.183055054325,0.23876430344,16197
A634w5.50_SFHx,HSTMA,300.0,14.0,0.19092016795,0.245843684743,17018
A634w6.00_BHBL,HSTMA,300.0,14.5,0.197377171751,0.253630149458,17521
A634w6.00_BHBLP,HSTMA,300.0,15.0,0.202094131468,0.262254911758,17522
A634w6.00_GShenFSU1.7,HSTMA,300.0,15.5,0.205073001689,0.271908810971,25193
A634w6.00_GShenFSU2.1,HSTMA,467.0,0.5,0.000623195529678,0.174528854643,25199
A634w6.00_GShenNL3,HSTMA,467.0,1.0,0.00247621326995,0.174949456747,29196
A634w6.00_HSDD2,HSTMA,467.0,1.5,0.0055555510463,0.175656402346,17531
A634w6.00_HSFSG,HSTMA,467.0,2.0,0.00975894582327,0.17665408331000002,17404
A634w6.00_HSIUF,HSTMA,467.0,2.5,0.0151950090262,0.17797672371300002,17533
A634w6.00_HSNL3,HSTMA,467.0,3.0,0.0214276975795,0.179596876291,17532
A634w6.00_HSTM1,HSTMA,467.0,3.5,0.0291105611949,0.18156990586699998,17530
A634w6.00_HSTMA,HSTMA,467.0,4.0,0.0371910435197,0.18389343179599998,17540
A634w6.00_HShen,HSTMA,467.0,4.5,0.0469135533717,0.186628581734,14694
A634w6.00_HShenH,HSTMA,467.0,5.0,0.0575242479686,0.18981108888700002,14678
A634w6.00_LS180,HSTMA,467.0,5.5,0.0673861735669,0.193446551785,19120
A634w6.00_LS220,HSTMA,467.0,6.0,0.0790333361324,0.197648976498,18961
A634w6.00_LS375,HSTMA,467.0,6.5,0.0912347872674,0.202456918919,18756
A634w6.00_SFHo,HSTMA,467.0,7.0,0.103990981827,0.207979386227,17534
A634w6.00_SFHo_ecapture_0.1,HSTMA,467.0,7.5,0.117300389093,0.214324035016,18171
A634w6.00_SFHo_ecapture_1.0,HSTMA,467.0,8.0,0.131210275587,0.221661000487,17776
A634w6.00_SFHo_ecapture_10.0,HSTMA,467.0,8.5,0.143959566875,0.230162629722,16654
A634w6.00_SFHx,HSTMA,467.0,9.0,0.157896494277,0.24010748429700002,17525
A634w6.50_BHBL,HSTMA,467.0,9.5,0.170754260835,0.251879924972,18135
A634w6.50_BHBLP,HSTMA,467.0,10.0,0.181523945282,0.265960909213,18136
A634w6.50_GShenFSU1.7,HSTMA,467.0,10.5,0.191470613402,0.28297865539600003,27381
A634w6.50_GShenFSU2.1,HSTMA,467.0,11.0,0.200362224853,0.303931985219,27377
A634w6.50_GShenNL3,HSTMA,467.0,11.5,0.205473145902,0.330071147565,32622
A634w6.50_HSFSG,HSTMA,634.0,0.5,0.000789413135936,0.17460122415999998,17946
A634w6.50_HSIUF,HSTMA,634.0,1.0,0.00316609243195,0.17524972066,18157
A634w6.50_HSNL3,HSTMA,634.0,1.5,0.00700701046229,0.176342144164,18151
A634w6.50_HSTM1,HSTMA,634.0,2.0,0.0124736259235,0.177912158379,18149
A634w6.50_HSTMA,HSTMA,634.0,2.5,0.0189509854323,0.179958133639,18155
A634w6.50_HShen,HSTMA,634.0,3.0,0.0274212387119,0.18255905528299998,15021
A634w6.50_HShenH,HSTMA,634.0,3.5,0.0360845541566,0.18573026355,15004
A634w6.50_LS180,HSTMA,634.0,4.0,0.0466275609221,0.189584291439,20098
A634w6.50_LS220,HSTMA,634.0,4.5,0.0587751121796,0.194209976745,19937
A634w6.50_LS375,HSTMA,634.0,5.0,0.0710560113416,0.199734870053,19705
A634w6.50_SFHo,HSTMA,634.0,5.5,0.0834976866575,0.20631244493099998,18150
A634w6.50_SFHo_ecapture_0.1,HSTMA,634.0,6.0,0.0978311695666,0.214205651288,18848
A634w6.50_SFHo_ecapture_1.0,HSTMA,634.0,6.5,0.11269697016,0.22373528452900002,18413
A634w6.50_SFHo_ecapture_10.0,HSTMA,634.0,7.0,0.127035643858,0.23537623395,17204
A634w6.50_SFHx,HSTMA,634.0,7.5,0.141720165835,0.2498446593,18147
A634w7.00_BHBL,HSTMA,634.0,8.0,0.155837952056,0.26821298101700003,18887
A634w7.00_BHBLP,HSTMA,634.0,8.5,0.169707163129,0.29225187542700004,18893
A634w7.00_GShenFSU1.7,HSTMA,634.0,9.0,0.179689427882,0.324943075702,30391
A634w7.00_GShenFSU2.1,HSTMA,634.0,9.5,0.187977024095,0.371944126928,30332
A634w7.00_GShenNL3,HSTMA,1268.0,0.5,0.00101594470803,0.17479723156,36817
A634w7.00_HSDD2,HSTMA,1268.0,1.0,0.00407528664834,0.176018039774,18907
A634w7.00_HSFSG,HSTMA,1268.0,1.5,0.00898477811829,0.17812131988799998,18910
A634w7.00_HSIUF,HSTMA,1268.0,2.0,0.0157602516635,0.181194047064,18909
A634w7.00_HSNL3,HSTMA,1268.0,2.5,0.0246844323701,0.185374828818,18909
A634w7.00_HSTM1,HSTMA,1268.0,3.0,0.0345705840785,0.190854629109,18904
A634w7.00_HSTMA,HSTMA,1268.0,3.5,0.0456926711132,0.197983231224,18913
A634w7.00_HShen,HSTMA,1268.0,4.0,0.0595189970691,0.20728901438099998,15399
A634w7.00_HShenH,HSTMA,1268.0,4.5,0.0729115648393,0.21956003031500002,15383
A634w7.00_LS180,HSTMA,1268.0,5.0,0.0882035829272,0.23627086084499999,21382
A634w7.00_LS220,HSTMA,1268.0,5.5,0.101949798183,0.26019118535400004,21232
A634w7.00_LS375,HSTMA,1268.0,6.0,0.117735966753,0.29777893923800003,20960
A634w7.00_SFHo,HSTMA,1268.0,6.5,0.133910634465,0.36850156824200003,18907
A634w7.00_SFHo_ecapture_0.1,HSTMA,10000.0,0.5,0.00111935655929,0.17497998375700002,19672
A634w7.00_SFHo_ecapture_1.0,HSTMA,10000.0,1.0,0.00444964589061,0.17679755690600002,19198
A634w7.00_SFHo_ecapture_10.0,HSTMA,10000.0,1.5,0.0100396273586,0.179975320596,17873
A634w7.00_SFHx,HSTMA,10000.0,2.0,0.0170777964263,0.184715950327,18900
A634w7.50_BHBL,HSTMA,10000.0,2.5,0.0266723260406,0.191459338405,19828
A634w7.50_BHBLP,HSTMA,10000.0,3.0,0.0375221132157,0.200873991581,19824
A634w7.50_GShenFSU1.7,HSTMA,10000.0,3.5,0.0502248079284,0.214258760271,34399
A634w7.50_GShenFSU2.1,HSTMA,10000.0,4.0,0.0622579352606,0.234250285424,34400
A634w7.50_GShenNL3,HSTMA,10000.0,4.5,0.0755860320236,0.267735814877,45866
A634w7.50_HSDD2,HSTMA,10000.0,5.0,0.088439043963,0.342735681941,19847
A634w7.50_HSIUF,HSTM1,300.0,0.5,0.000358948458863,0.174379373161,19849
A634w7.50_HSNL3,HSTM1,300.0,1.0,0.00142994811461,0.174570356784,19845
A634w7.50_HSTM1,HSTM1,300.0,1.5,0.00319695093978,0.174890569077,19844
A634w7.50_HSTMA,HSTM1,300.0,2.0,0.00564421082407,0.17534072101800002,19854
A634w7.50_HShen,HSTM1,300.0,2.5,0.00879169631633,0.175938076838,15842
A634w7.50_HShenH,HSTM1,300.0,3.0,0.0125147287113,0.176650916253,15827
A634w7.50_LS180,HSTM1,300.0,3.5,0.0167929375326,0.17749885226999998,23119
A634w7.50_LS220,HSTM1,300.0,4.0,0.0216711413053,0.17849265559299998,23009
A634w7.50_LS375,HSTM1,300.0,4.5,0.0273988874927,0.17964345846500002,22696
A634w7.50_SFHo,HSTM1,300.0,5.0,0.0332553372307,0.18093470260199998,19848
A634w7.50_SFHo_ecapture_0.1,HSTM1,300.0,5.5,0.0395216290137,0.182370914271,20710
A634w7.50_SFHo_ecapture_1.0,HSTM1,300.0,6.0,0.0463761603278,0.183986013355,20176
A634w7.50_SFHo_ecapture_10.0,HSTM1,300.0,6.5,0.0539290457642,0.185778590493,18703
A634w7.50_SFHx,HSTM1,300.0,7.0,0.061355343791,0.187746545298,19840
A634w8.00_BHBL,HSTM1,300.0,7.5,0.0699231111197,0.189933083247,21015
A634w8.00_BHBLP,HSTM1,300.0,8.0,0.0778194189295,0.19230626735300002,21012
A634w8.00_GShenFSU1.7,HSTM1,300.0,8.5,0.0871693979209,0.19491979132200002,40909
A634w8.00_GShenFSU2.1,HSTM1,300.0,9.0,0.0959130095137,0.197753379679,40904
A634w8.00_GShenNL3,HSTM1,300.0,9.5,0.105733422675,0.200868436519,69215
A634w8.00_HSDD2,HSTM1,300.0,10.0,0.115052852347,0.204248160522,21041
A634w8.00_HSFSG,HSTM1,300.0,10.5,0.125034582027,0.207946467108,21044
A634w8.00_HSIUF,HSTM1,300.0,11.0,0.134811659099,0.211979090037,21040
A634w8.00_HSNL3,HSTM1,300.0,11.5,0.144479762665,0.216384474203,21039
A634w8.00_HSTM1,HSTM1,300.0,12.0,0.154698364146,0.221202463858,21035
A634w8.00_HSTMA,HSTM1,300.0,12.5,0.164189421701,0.226484739289,21044
A634w8.00_HShen,HSTM1,300.0,13.0,0.172615251671,0.23226659606199998,16166
A634w8.00_HShenH,HSTM1,300.0,13.5,0.18071568828,0.23866232386300001,16354
A634w8.00_LS180,HSTM1,300.0,14.0,0.188784607254,0.24573121480000001,25560
A634w8.00_LS220,HSTM1,300.0,14.5,0.194777964885,0.253512926003,25607
A634w8.00_LS375,HSTM1,300.0,15.0,0.199703518566,0.26215940772699997,25208
A634w8.00_SFHo,HSTM1,300.0,15.5,0.205019147895,0.271806778969,21035
A634w8.00_SFHo_ecapture_0.1,HSTM1,467.0,0.5,0.000619676537735,0.174455742361,22026
A634w8.00_SFHo_ecapture_1.0,HSTM1,467.0,1.0,0.00246090081772,0.174877958818,21425
A634w8.00_SFHo_ecapture_10.0,HSTM1,467.0,1.5,0.00554937428069,0.175597173677,19750
A634w8.00_SFHx,HSTM1,467.0,2.0,0.00974128099182,0.1765975679,21031
A634w8.50_BHBL,HSTM1,467.0,2.5,0.0149309138107,0.177899789295,22572
A634w8.50_BHBLP,HSTM1,467.0,3.0,0.0211824715476,0.179526110172,22571
A634w8.50_GShenFSU1.7,HSTM1,467.0,3.5,0.0287073417435,0.181498020538,67493
A634w8.50_GShenFSU2.1,HSTM1,467.0,4.0,0.0367120514963,0.183821176169,67883
A634w8.50_GShenNL3,HSTM1,467.0,4.5,0.0461747130884,0.18655484800299998,72494
A634w8.50_HSDD2,HSTM1,467.0,5.0,0.0566242022028,0.189726287662,22607
A634w8.50_HSFSG,HSTM1,467.0,5.5,0.0667557182908,0.193363145752,22605
A634w8.50_HSIUF,HSTM1,467.0,6.0,0.0776782888012,0.19755310668999998,22608
A634w8.50_HSNL3,HSTM1,467.0,6.5,0.0901762066527,0.202371134733,22600
A634w8.50_HSTM1,HSTM1,467.0,7.0,0.102985709419,0.207885143238,22599
A634w8.50_HSTMA,HSTM1,467.0,7.5,0.115147417221,0.214221118318,22612
A634w8.50_HShen,HSTM1,467.0,8.0,0.129109008652,0.22155029632700002,17007
A634w8.50_HShenH,HSTM1,467.0,8.5,0.142041200419,0.230047761396,16987
A634w8.50_LS180,HSTM1,467.0,9.0,0.155618041834,0.239986726984,28940
A634w8.50_LS220,HSTM1,467.0,9.5,0.167864910029,0.251735733304,29483
A634w8.50_LS375,HSTM1,467.0,10.0,0.179302684518,0.26581414458900005,29101
A634w8.50_SFHo,HSTM1,467.0,10.5,0.188894024506,0.282816135932,22598
A634w8.50_SFHo_ecapture_0.1,HSTM1,467.0,11.0,0.197228886645,0.30383067313100004,23579
A634w8.50_SFHo_ecapture_1.0,HSTM1,467.0,11.5,0.204345468515,0.329875082096,23010
A634w8.50_SFHx,HSTM1,634.0,0.5,0.000784553021049,0.174529210272,22590
A634w9.00_BHBL,HSTM1,634.0,1.0,0.00311933786906,0.175177443092,24596
A634w9.00_BHBLP,HSTM1,634.0,1.5,0.0070146011415,0.17628332096899998,24588
A634w9.00_GShenFSU1.7,HSTM1,634.0,2.0,0.0122063813857,0.177837868364,74536
A634w9.00_GShenFSU2.1,HSTM1,634.0,2.5,0.0187207109009,0.179882653046,73231
A634w9.00_GShenNL3,HSTM1,634.0,3.0,0.0268484630637,0.182481004001,74442
A634w9.00_HSDD2,HSTM1,634.0,3.5,0.0359265655519,0.185660239008,24733
A634w9.00_HSFSG,HSTM1,634.0,4.0,0.0459015884145,0.189504790434,24730
A634w9.00_HSIUF,HSTM1,634.0,4.5,0.0576390766682,0.194121369859,24735
A634w9.00_HSNL3,HSTM1,634.0,5.0,0.0700363252242,0.199644843257,24726
A634w9.00_HSTM1,HSTM1,634.0,5.5,0.0829944889351,0.206226714668,24725
A634w9.00_HSTMA,HSTM1,634.0,6.0,0.0962747822467,0.21410524508200002,24737
A634w9.00_HShen,HSTM1,634.0,6.5,0.111175323202,0.22362777328199998,17780
A634w9.00_HShenH,HSTM1,634.0,7.0,0.126860553399,0.235278292165,17756
A634w9.00_LS180,HSTM1,634.0,7.5,0.139770886121,0.249705839386,33721
A634w9.00_LS220,HSTM1,634.0,8.0,0.154616403557,0.268064201492,34971
A634w9.00_LS375,HSTM1,634.0,8.5,0.167239531154,0.29206415412799996,34462
A634w9.00_SFHo,HSTM1,634.0,9.0,0.177961058344,0.324748458992,24733
A634w9.00_SFHo_ecapture_0.1,HSTM1,634.0,9.5,0.186855957534,0.371675461686,26112
A634w9.00_SFHo_ecapture_1.0,HSTM1,1268.0,0.5,0.00100908278671,0.174717934068,25274
A634w9.00_SFHo_ecapture_10.0,HSTM1,1268.0,1.0,0.00399461122067,0.175946264939,22984
A634w9.00_SFHx,HSTM1,1268.0,1.5,0.00896888784728,0.178057797869,24717
A634w9.50_BHBL,HSTM1,1268.0,2.0,0.0155470283496,0.181118444557,27724
A634w9.50_BHBLP,HSTM1,1268.0,2.5,0.0240963963834,0.185289971331,27716
A634w9.50_GShenFSU1.7,HSTM1,1268.0,3.0,0.0345161142967,0.190783945413,66162
A634w9.50_GShenFSU2.1,HSTM1,1268.0,3.5,0.0459499241019,0.19790854895,65917
A634w9.50_GShenNL3,HSTM1,1268.0,4.0,0.0590205244134,0.207194785485,66082
A634w9.50_HSDD2,HSTM1,1268.0,4.5,0.0720547944656,0.21945162077500002,27794
A634w9.50_HSFSG,HSTM1,1268.0,5.0,0.0854204509098,0.236117069949,27793
A634w9.50_HSIUF,HSTM1,1268.0,5.5,0.100242268001,0.260026857371,27793
A634w9.50_HSNL3,HSTM1,1268.0,6.0,0.116474894553,0.297600839354,27787
A634w9.50_HSTM1,HSTM1,1268.0,6.5,0.131382046577,0.368145160443,27782
A634w9.50_HSTMA,HSTM1,10000.0,0.5,0.0011086767213,0.17490808630500002,27800
A634w9.50_HShen,HSTM1,10000.0,1.0,0.00446894819593,0.176736386095,18749
A634w9.50_HShenH,HSTM1,10000.0,1.5,0.00979917414105,0.17989748826799998,18652
A634w9.50_LS180,HSTM1,10000.0,2.0,0.0169341322058,0.184636190967,73044
A634w9.50_LS220,HSTM1,10000.0,2.5,0.026094410887,0.191370291731,73347
A634w9.50_LS375,HSTM1,10000.0,3.0,0.0371193317824,0.200780326653,73064
A634w9.50_SFHo,HSTM1,10000.0,3.5,0.0487552945776,0.21413621466899999,27788
A634w9.50_SFHo_ecapture_0.1,HSTM1,10000.0,4.0,0.0627205382537,0.23413601359699998,29495
A634w9.50_SFHo_ecapture_1.0,HSTM1,10000.0,4.5,0.0751747143476,0.267553053391,28468
A634w9.50_SFHo_ecapture_10.0,HSTM1,10000.0,5.0,0.0883566863051,0.342378694311,25537
